item_id,Month,Year,Qty,Sales
SKU-22090001,Feb,2023,2,23
SKU-22100000,Feb,2023,16,64
SKU-22110000,Feb,2023,0,0
SKU-22120000,Feb,2023,10,15
SKU-22130000,Feb,2023,0,0
SKU-22140000,Feb,2023,0,10
SKU-22150000,Feb,2023,0,240
SKU-22160000,Feb,2023,0,0
SKU-22170000,Feb,2023,0,0
SKU-22180000,Feb,2023,4,13
SKU-22190000,Feb,2023,0,12
SKU-22200001,Feb,2023,3,10
SKU-22210000,Feb,2023,0,0
SKU-22220000,Feb,2023,1,6
SKU-22230001,Feb,2023,0,0
SKU-22240000,Feb,2023,20,236
SKU-22250001,Feb,2023,0,0
SKU-22260000,Feb,2023,0,0
SKU-22270001,Feb,2023,2,11
SKU-22280001,Feb,2023,0,10
SKU-22290001,Feb,2023,0,0
SKU-22300001,Feb,2023,3,40
SKU-22310000,Feb,2023,0,0
SKU-22320000,Feb,2023,1,8
SKU-22330001,Feb,2023,0,0
SKU-22340000,Feb,2023,0,0
SKU-22350000,Feb,2023,1,8
SKU-22360000,Feb,2023,0,0
SKU-22370000,Feb,2023,1,14
SKU-22380000,Feb,2023,0,0
SKU-22390001,Feb,2023,0,0
SKU-22400000,Feb,2023,0,0
SKU-22410001,Feb,2023,0,0
SKU-22420000,Feb,2023,0,0
SKU-22430001,Feb,2023,1,52
SKU-22440001,Feb,2023,0,0
SKU-22450000,Feb,2023,0,0
SKU-22460001,Feb,2023,0,0
SKU-22470000,Feb,2023,3,22
SKU-22480000,Feb,2023,2,21
SKU-22490000,Feb,2023,0,0
SKU-22500000,Feb,2023,0,2
SKU-22510000,Feb,2023,2,13
SKU-22520000,Feb,2023,20,78
SKU-22530001,Feb,2023,0,0
SKU-22540000,Feb,2023,0,0
SKU-22550001,Feb,2023,2,8
SKU-22560001,Feb,2023,0,0
SKU-22570001,Feb,2023,0,0
SKU-22580000,Feb,2023,0,0
SKU-22590001,Feb,2023,1,21
SKU-22600001,Feb,2023,2,5
SKU-22610001,Feb,2023,0,0
SKU-22620001,Feb,2023,0,0
SKU-22630001,Feb,2023,0,0
SKU-22640001,Feb,2023,0,0
SKU-22650001,Feb,2023,0,0
SKU-22660000,Feb,2023,0,0
SKU-22670001,Feb,2023,0,0
SKU-22680000,Feb,2023,0,0
SKU-22690001,Feb,2023,1,3
SKU-22700000,Feb,2023,0,0
SKU-22710000,Feb,2023,0,4
SKU-22720000,Feb,2023,0,0
SKU-22730000,Feb,2023,0,0
SKU-22740000,Feb,2023,0,0
SKU-22750001,Feb,2023,1,5
SKU-22760000,Feb,2023,1,13
SKU-22770000,Feb,2023,1,16
SKU-22780001,Feb,2023,0,0
SKU-22790000,Feb,2023,0,0
SKU-22800000,Feb,2023,1,5
SKU-22810000,Feb,2023,0,0
SKU-22820000,Feb,2023,2,19
SKU-22830001,Feb,2023,0,14
SKU-22840000,Feb,2023,0,0
SKU-22850001,Feb,2023,10,23
SKU-22860001,Feb,2023,0,0
SKU-22870001,Feb,2023,0,0
SKU-22880001,Feb,2023,0,10
SKU-22890001,Feb,2023,0,0
SKU-22900000,Feb,2023,8,22
SKU-22910000,Feb,2023,0,9
SKU-22920001,Feb,2023,0,0
SKU-22930000,Feb,2023,0,0
SKU-22940001,Feb,2023,4,32
SKU-22950000,Feb,2023,0,0
SKU-22960000,Feb,2023,0,0
SKU-22970001,Feb,2023,1,6
SKU-22980000,Feb,2023,0,0
SKU-22990000,Feb,2023,0,9
SKU-23000001,Feb,2023,1,6
SKU-23010000,Feb,2023,0,0
SKU-23020000,Feb,2023,0,0
SKU-23030000,Feb,2023,4,30
SKU-23040001,Feb,2023,1,13
SKU-23050001,Feb,2023,10,36
SKU-23060000,Feb,2023,0,0
SKU-23070001,Feb,2023,0,0
SKU-23080000,Feb,2023,0,0
SKU-23090001,Feb,2023,0,0
SKU-23100001,Feb,2023,7,97
SKU-23110001,Feb,2023,0,0
SKU-23120000,Feb,2023,0,0
SKU-23130001,Feb,2023,0,0
SKU-23140000,Feb,2023,0,0
SKU-23150000,Feb,2023,3,21
SKU-23160000,Feb,2023,2,38
SKU-23170000,Feb,2023,0,0
SKU-23180001,Feb,2023,1,6
SKU-23190000,Feb,2023,6,41
SKU-23200000,Feb,2023,0,3
SKU-23210001,Feb,2023,0,0
SKU-23220001,Feb,2023,0,0
SKU-23230000,Feb,2023,0,0
SKU-23240001,Feb,2023,0,0
SKU-23250001,Feb,2023,0,0
SKU-23260001,Feb,2023,0,0
SKU-23270001,Feb,2023,0,0
SKU-23280001,Feb,2023,1,1
SKU-23290000,Feb,2023,0,0
SKU-23300000,Feb,2023,0,0
SKU-23310001,Feb,2023,0,0
SKU-23320000,Feb,2023,1,13
SKU-23330001,Feb,2023,0,0
SKU-23340001,Feb,2023,0,0
SKU-23350000,Feb,2023,0,0
SKU-23360000,Feb,2023,0,0
SKU-23370001,Feb,2023,0,0
SKU-23380001,Feb,2023,0,0
SKU-23390001,Feb,2023,0,0
SKU-23400001,Feb,2023,0,26
SKU-23410000,Feb,2023,0,0
SKU-23420001,Feb,2023,0,0
SKU-23430000,Feb,2023,1,7
SKU-23440000,Feb,2023,0,0
SKU-23450001,Feb,2023,2,6
SKU-23460001,Feb,2023,0,0
SKU-23470001,Feb,2023,0,0
SKU-23480000,Feb,2023,0,0
SKU-23490000,Feb,2023,0,0
SKU-23500001,Feb,2023,0,0
SKU-23510001,Feb,2023,0,0
SKU-23520000,Feb,2023,0,6
SKU-23530000,Feb,2023,2,52
SKU-23540001,Feb,2023,0,3
SKU-23550001,Feb,2023,0,0
SKU-23560000,Feb,2023,0,0
SKU-23570001,Feb,2023,0,0
SKU-23580001,Feb,2023,1,29
SKU-23590000,Feb,2023,2,5
SKU-23600000,Feb,2023,0,3
SKU-23610000,Feb,2023,0,0
SKU-23620000,Feb,2023,0,19
SKU-23630001,Feb,2023,0,0
SKU-23640001,Feb,2023,0,0
SKU-23650000,Feb,2023,0,0
SKU-23660001,Feb,2023,0,0
SKU-23670000,Feb,2023,2,13
SKU-23680001,Feb,2023,0,0
SKU-23690001,Feb,2023,0,0
SKU-23700001,Feb,2023,0,0
SKU-23710000,Feb,2023,0,0
SKU-23720000,Feb,2023,13,39
SKU-23730001,Feb,2023,0,0
SKU-23740000,Feb,2023,0,0
SKU-23750000,Feb,2023,0,0
SKU-23760000,Feb,2023,0,0
SKU-23770000,Feb,2023,0,0
SKU-23780000,Feb,2023,3,14
SKU-23790000,Feb,2023,0,0
SKU-23800000,Feb,2023,0,0
SKU-23810001,Feb,2023,0,0
SKU-23820001,Feb,2023,0,0
SKU-23830001,Feb,2023,3,6
SKU-23840000,Feb,2023,0,0
SKU-23850000,Feb,2023,0,0
SKU-23860000,Feb,2023,0,0
SKU-23870000,Feb,2023,0,0
SKU-23880001,Feb,2023,0,0
SKU-23890001,Feb,2023,0,0
SKU-23900001,Feb,2023,0,0
SKU-23910000,Feb,2023,0,0
SKU-23920000,Feb,2023,0,0
SKU-23930000,Feb,2023,0,0
SKU-23940001,Feb,2023,1,11
SKU-23950001,Feb,2023,0,0
SKU-23960000,Feb,2023,0,0
SKU-23970000,Feb,2023,1,19
SKU-23980000,Feb,2023,0,0
SKU-23990001,Feb,2023,0,0
SKU-24000001,Feb,2023,0,0
SKU-24010001,Feb,2023,1,6
SKU-24020000,Feb,2023,0,0
SKU-24030001,Feb,2023,1,2
SKU-24040000,Feb,2023,1,13
SKU-24050000,Feb,2023,0,0
SKU-24060000,Feb,2023,0,0
SKU-24070001,Feb,2023,0,0
SKU-24080000,Feb,2023,8,108
SKU-24090001,Feb,2023,0,0
SKU-24100000,Feb,2023,0,0
SKU-24110000,Feb,2023,3,20
SKU-24120001,Feb,2023,11,46
SKU-24130001,Feb,2023,0,0
SKU-24140001,Feb,2023,0,0
SKU-24150001,Feb,2023,0,6
SKU-24160000,Feb,2023,0,0
SKU-24170001,Feb,2023,0,0
SKU-24180000,Feb,2023,0,0
SKU-24190000,Feb,2023,0,0
SKU-24200001,Feb,2023,0,0
SKU-24210000,Feb,2023,0,0
SKU-24220001,Feb,2023,2,78
SKU-24230000,Feb,2023,0,14
SKU-24240001,Feb,2023,0,3
SKU-24250000,Feb,2023,0,0
SKU-24260000,Feb,2023,0,0
SKU-24270001,Feb,2023,0,0
SKU-24280000,Feb,2023,0,2
SKU-24290000,Feb,2023,0,0
SKU-24300000,Feb,2023,0,0
SKU-24310000,Feb,2023,14,13
SKU-24320001,Feb,2023,0,0
SKU-24330001,Feb,2023,0,0
SKU-24340001,Feb,2023,0,0
SKU-24350000,Feb,2023,1,4
SKU-24360001,Feb,2023,1,25
SKU-24370001,Feb,2023,0,0
SKU-24380001,Feb,2023,0,13
SKU-24390000,Feb,2023,14,22
SKU-24400001,Feb,2023,0,0
SKU-24410000,Feb,2023,0,0
SKU-24420000,Feb,2023,0,3
SKU-24430001,Feb,2023,0,0
SKU-24440000,Feb,2023,0,0
SKU-24450000,Feb,2023,0,0
SKU-24460001,Feb,2023,0,0
SKU-24470001,Feb,2023,0,11
SKU-24480001,Feb,2023,10,26
SKU-24490001,Feb,2023,0,0
SKU-24500001,Feb,2023,0,0
SKU-24510001,Feb,2023,0,0
SKU-24520001,Feb,2023,0,0
SKU-24530001,Feb,2023,0,0
SKU-24540000,Feb,2023,0,0
SKU-24550000,Feb,2023,4,14
SKU-24560001,Feb,2023,0,0
SKU-24570000,Feb,2023,0,0
SKU-24580000,Feb,2023,0,0
SKU-24590000,Feb,2023,46,65
SKU-24600000,Feb,2023,0,0
SKU-24610000,Feb,2023,0,0
SKU-24620000,Feb,2023,0,31
SKU-24630001,Feb,2023,31,87
SKU-24640001,Feb,2023,0,0
SKU-24650000,Feb,2023,0,0
SKU-24660000,Feb,2023,0,0
SKU-24670000,Feb,2023,0,0
SKU-24680001,Feb,2023,0,0
SKU-24690000,Feb,2023,0,0
SKU-24700000,Feb,2023,0,0
SKU-24710001,Feb,2023,0,0
SKU-24720001,Feb,2023,0,0
SKU-24730000,Feb,2023,0,0
SKU-24740001,Feb,2023,0,0
SKU-24750000,Feb,2023,0,0
SKU-24760000,Feb,2023,2,14
SKU-24770001,Feb,2023,0,0
SKU-24780000,Feb,2023,0,0
SKU-24790001,Feb,2023,0,0
SKU-24800001,Feb,2023,0,0
SKU-24810001,Feb,2023,13,18
SKU-24820000,Feb,2023,0,0
SKU-24830000,Feb,2023,0,0
SKU-24840001,Feb,2023,0,0
SKU-24850000,Feb,2023,0,0
SKU-24860000,Feb,2023,0,0
SKU-24870001,Feb,2023,0,0
SKU-24880001,Feb,2023,0,0
SKU-24890000,Feb,2023,2,18
SKU-24900001,Feb,2023,8,41
SKU-24910000,Feb,2023,0,0
SKU-24920000,Feb,2023,0,0
SKU-24930000,Feb,2023,1,4
SKU-24940000,Feb,2023,0,0
SKU-24950001,Feb,2023,0,0
SKU-24960000,Feb,2023,0,0
SKU-24970000,Feb,2023,8,30
SKU-24980001,Feb,2023,0,0
SKU-24990001,Feb,2023,0,0
SKU-25000001,Feb,2023,0,0
SKU-25010001,Feb,2023,0,0
SKU-25020001,Feb,2023,0,0
SKU-25030001,Feb,2023,0,0
SKU-25040000,Feb,2023,0,0
SKU-25050000,Feb,2023,1,17
SKU-25060000,Feb,2023,0,0
SKU-25070001,Feb,2023,2,59
SKU-25080000,Feb,2023,0,0
SKU-25090000,Feb,2023,2,15
SKU-25100001,Feb,2023,0,0
SKU-25110000,Feb,2023,0,0
SKU-25120001,Feb,2023,0,0
SKU-25130000,Feb,2023,0,0
SKU-25140000,Feb,2023,0,0
SKU-25150000,Feb,2023,0,0
SKU-25160001,Feb,2023,0,11
SKU-25170000,Feb,2023,12,35
SKU-25180000,Feb,2023,0,0
SKU-25190001,Feb,2023,0,0
SKU-25200001,Feb,2023,0,0
SKU-25210001,Feb,2023,2,9
SKU-25220000,Feb,2023,0,0
SKU-25230001,Feb,2023,0,0
SKU-25240001,Feb,2023,0,0
SKU-25250000,Feb,2023,0,0
SKU-25260000,Feb,2023,0,0
SKU-25270000,Feb,2023,0,0
SKU-25280001,Feb,2023,23,64
SKU-25290000,Feb,2023,0,0
SKU-25300001,Feb,2023,0,0
SKU-25310000,Feb,2023,6,47
SKU-25320000,Feb,2023,0,0
SKU-25330000,Feb,2023,0,0
SKU-25340001,Feb,2023,0,0
SKU-25350000,Feb,2023,0,0
SKU-25360001,Feb,2023,0,0
SKU-25370001,Feb,2023,0,0
SKU-25380000,Feb,2023,0,0
SKU-25390001,Feb,2023,0,0
SKU-25400001,Feb,2023,3,22
SKU-25410001,Feb,2023,0,0
SKU-25420000,Feb,2023,0,0
SKU-25430001,Feb,2023,0,0
SKU-25440001,Feb,2023,12,10
SKU-25450000,Feb,2023,0,5
SKU-25460000,Feb,2023,0,0
SKU-25470000,Feb,2023,0,0
SKU-25480001,Feb,2023,2,46
SKU-25490000,Feb,2023,0,0
SKU-25500000,Feb,2023,0,0
SKU-25510001,Feb,2023,3,26
SKU-25520000,Feb,2023,0,0
SKU-25530000,Feb,2023,0,0
SKU-25540000,Feb,2023,0,0
SKU-25550001,Feb,2023,0,0
SKU-25560001,Feb,2023,1,62
SKU-25570001,Feb,2023,0,0
SKU-25580000,Feb,2023,0,0
SKU-25590000,Feb,2023,0,0
SKU-25600001,Feb,2023,0,0
SKU-25610001,Feb,2023,0,0
SKU-25620000,Feb,2023,0,0
SKU-25630001,Feb,2023,1,8
SKU-25640000,Feb,2023,0,0
SKU-25650001,Feb,2023,0,0
SKU-25660001,Feb,2023,0,0
SKU-25670000,Feb,2023,0,0
SKU-25680001,Feb,2023,0,0
SKU-25690001,Feb,2023,0,0
SKU-25700000,Feb,2023,0,0
SKU-25710001,Feb,2023,2,3
SKU-25720001,Feb,2023,0,0
SKU-25730000,Feb,2023,0,11
SKU-25740000,Feb,2023,21,7
SKU-25750000,Feb,2023,0,0
SKU-25760001,Feb,2023,0,0
SKU-25770000,Feb,2023,0,0
SKU-25780000,Feb,2023,0,0
SKU-25790000,Feb,2023,0,55
SKU-25800000,Feb,2023,0,0
SKU-25810001,Feb,2023,0,0
SKU-25820001,Feb,2023,4,16
SKU-25830001,Feb,2023,0,3
SKU-25840000,Feb,2023,0,0
SKU-25850001,Feb,2023,0,0
SKU-25860001,Feb,2023,0,0
SKU-25870001,Feb,2023,0,0
SKU-25880001,Feb,2023,0,0
SKU-25890000,Feb,2023,0,0
SKU-25900000,Feb,2023,0,0
SKU-25910001,Feb,2023,0,0
SKU-25920001,Feb,2023,1,7
SKU-25930001,Feb,2023,0,0
SKU-25940001,Feb,2023,0,0
SKU-25950000,Feb,2023,0,0
SKU-25960001,Feb,2023,0,10
SKU-25970000,Feb,2023,0,0
SKU-25980000,Feb,2023,0,0
SKU-25990001,Feb,2023,0,0
SKU-26000001,Feb,2023,2,13
SKU-26010001,Feb,2023,0,0
SKU-26020001,Feb,2023,1,4
SKU-26030000,Feb,2023,2,12
SKU-26040000,Feb,2023,0,0
SKU-26050001,Feb,2023,0,0
SKU-26060001,Feb,2023,0,0
SKU-26070000,Feb,2023,0,11
SKU-26080000,Feb,2023,0,0
SKU-26090001,Feb,2023,3,18
SKU-26100001,Feb,2023,0,0
SKU-26110000,Feb,2023,0,0
SKU-26120000,Feb,2023,0,0
SKU-26130001,Feb,2023,0,0
SKU-26140001,Feb,2023,0,0
SKU-26150001,Feb,2023,0,0
SKU-26160000,Feb,2023,0,0
SKU-26170000,Feb,2023,0,0
SKU-26180000,Feb,2023,0,0
SKU-26190001,Feb,2023,0,0
SKU-26200001,Feb,2023,0,11
SKU-26210000,Feb,2023,0,0
SKU-26220000,Feb,2023,0,0
SKU-26230000,Feb,2023,1,2
SKU-26240001,Feb,2023,0,0
SKU-26250000,Feb,2023,0,0
SKU-26260001,Feb,2023,0,0
SKU-26270001,Feb,2023,0,0
SKU-26280000,Feb,2023,0,10
SKU-26290001,Feb,2023,0,0
SKU-26300000,Feb,2023,4,36
SKU-26310001,Feb,2023,0,0
SKU-26320000,Feb,2023,2,14
SKU-26330000,Feb,2023,8,16
SKU-26340001,Feb,2023,0,0
SKU-26350000,Feb,2023,0,0
SKU-26360000,Feb,2023,0,0
SKU-26370000,Feb,2023,0,0
SKU-26380001,Feb,2023,0,4
SKU-26390000,Feb,2023,0,0
SKU-26400000,Feb,2023,0,0
SKU-26410001,Feb,2023,0,0
SKU-26420000,Feb,2023,0,0
SKU-26430000,Feb,2023,0,0
SKU-26440001,Feb,2023,0,0
SKU-26450000,Feb,2023,0,0
SKU-26460000,Feb,2023,0,0
SKU-26470001,Feb,2023,0,0
SKU-26480001,Feb,2023,0,0
SKU-26490001,Feb,2023,0,0
SKU-26500000,Feb,2023,12,10
SKU-26510000,Feb,2023,0,0
SKU-26520001,Feb,2023,2,17
SKU-26530000,Feb,2023,0,0
SKU-26540001,Feb,2023,0,0
SKU-26550000,Feb,2023,0,0
SKU-26560000,Feb,2023,0,0
SKU-26570001,Feb,2023,0,0
SKU-26580001,Feb,2023,2,29
SKU-26590001,Feb,2023,0,0
SKU-26600001,Feb,2023,0,0
SKU-26610001,Feb,2023,0,0
SKU-26620000,Feb,2023,0,0
SKU-26630001,Feb,2023,0,0
SKU-26640001,Feb,2023,0,0
SKU-26650000,Feb,2023,0,0
SKU-26660001,Feb,2023,0,0
SKU-26670001,Feb,2023,0,0
SKU-26680000,Feb,2023,0,0
SKU-26690000,Feb,2023,0,0
SKU-26700000,Feb,2023,0,0
SKU-26710001,Feb,2023,0,0
SKU-26720001,Feb,2023,0,0
SKU-26730000,Feb,2023,0,0
SKU-26740001,Feb,2023,0,0
SKU-26750000,Feb,2023,0,0
SKU-26760001,Feb,2023,0,0
SKU-26770001,Feb,2023,0,0
SKU-26780001,Feb,2023,0,0
SKU-26790001,Feb,2023,0,0
SKU-26800000,Feb,2023,0,0
SKU-26810000,Feb,2023,0,0
SKU-26820000,Feb,2023,0,0
SKU-26830000,Feb,2023,0,0
SKU-26840000,Feb,2023,0,0
SKU-26850000,Feb,2023,0,0
SKU-26860000,Feb,2023,0,0
SKU-26870001,Feb,2023,0,0
SKU-26880001,Feb,2023,0,0
SKU-26890000,Feb,2023,0,0
SKU-26900001,Feb,2023,0,0
SKU-26910001,Feb,2023,0,0
SKU-26920001,Feb,2023,0,0
SKU-26930000,Feb,2023,0,0
SKU-26940001,Feb,2023,0,0
SKU-26950001,Feb,2023,0,0
SKU-26960001,Feb,2023,0,0
SKU-26970001,Feb,2023,0,0
SKU-26980000,Feb,2023,0,0
SKU-26990000,Feb,2023,0,0
SKU-27000001,Feb,2023,0,0
SKU-27010000,Feb,2023,0,0
SKU-27020001,Feb,2023,0,0
SKU-27030001,Feb,2023,12,10
SKU-27040000,Feb,2023,0,0
SKU-27050000,Feb,2023,0,0
SKU-27060000,Feb,2023,0,0
SKU-27070000,Feb,2023,0,0
SKU-27080001,Feb,2023,0,0
SKU-27090000,Feb,2023,0,0
SKU-27100001,Feb,2023,0,0
SKU-27110001,Feb,2023,0,0
SKU-27120000,Feb,2023,0,0
SKU-27130001,Feb,2023,0,0
SKU-27140001,Feb,2023,13,10
SKU-27150001,Feb,2023,0,0
SKU-27160001,Feb,2023,0,0
SKU-27170000,Feb,2023,0,0
SKU-27180001,Feb,2023,0,0
SKU-27190001,Feb,2023,0,10
SKU-27200000,Feb,2023,0,0
SKU-27210000,Feb,2023,0,0
SKU-27220000,Feb,2023,0,0
SKU-27230001,Feb,2023,0,0
SKU-27240001,Feb,2023,0,0
SKU-27250000,Feb,2023,0,0
SKU-27260001,Feb,2023,0,0
SKU-27270001,Feb,2023,0,0
SKU-27280001,Feb,2023,0,0
SKU-27290000,Feb,2023,0,0
SKU-27300000,Feb,2023,0,0
SKU-27310000,Feb,2023,0,0
SKU-27320000,Feb,2023,0,0
SKU-27330000,Feb,2023,0,0
SKU-27340001,Feb,2023,0,0
SKU-27350000,Feb,2023,0,0
SKU-27360001,Feb,2023,0,0
SKU-27370000,Feb,2023,0,0
SKU-27380001,Feb,2023,0,0
SKU-27390001,Feb,2023,2,11
SKU-27400001,Feb,2023,0,0
SKU-27410000,Feb,2023,0,0
SKU-27420001,Feb,2023,0,0
SKU-27430000,Feb,2023,0,0
SKU-27440000,Feb,2023,0,0
SKU-27450001,Feb,2023,0,0
SKU-27460001,Feb,2023,2,2
SKU-27470000,Feb,2023,0,0
SKU-27480000,Feb,2023,0,0
SKU-27490000,Feb,2023,0,0
SKU-27500000,Feb,2023,0,0
SKU-27510000,Feb,2023,0,0
SKU-27520001,Feb,2023,0,0
SKU-27530000,Feb,2023,0,0
SKU-27540001,Feb,2023,0,0
SKU-27550000,Feb,2023,0,0
SKU-27560001,Feb,2023,0,0
SKU-27570001,Feb,2023,0,0
SKU-27580000,Feb,2023,0,0
SKU-27590000,Feb,2023,0,0
SKU-27600000,Feb,2023,0,0
SKU-27610000,Feb,2023,0,0
SKU-27620000,Feb,2023,0,0
SKU-27630000,Feb,2023,0,0
SKU-27640001,Feb,2023,0,9
SKU-27650001,Feb,2023,0,0
SKU-27660001,Feb,2023,0,0
SKU-27670001,Feb,2023,0,0
SKU-27680001,Feb,2023,4,8
SKU-27690001,Feb,2023,0,0
SKU-27700000,Feb,2023,0,0
SKU-27710000,Feb,2023,0,0
SKU-27720000,Feb,2023,0,0
SKU-27730000,Feb,2023,0,0
SKU-27740000,Feb,2023,0,0
SKU-27750000,Feb,2023,0,0
SKU-27760000,Feb,2023,0,0
SKU-27770001,Feb,2023,0,0
SKU-27780001,Feb,2023,0,0
SKU-27790000,Feb,2023,0,0
SKU-27800001,Feb,2023,0,0
SKU-27810000,Feb,2023,0,0
SKU-27820000,Feb,2023,0,0
SKU-27830001,Feb,2023,0,0
SKU-27840001,Feb,2023,0,0
SKU-27850001,Feb,2023,0,0
SKU-27860001,Feb,2023,0,0
SKU-27870001,Feb,2023,0,4
SKU-27880001,Feb,2023,0,0
SKU-27890000,Feb,2023,0,0
SKU-27900001,Feb,2023,0,0
SKU-27910000,Feb,2023,0,0
SKU-27920000,Feb,2023,0,0
SKU-27930001,Feb,2023,0,0
SKU-27940001,Feb,2023,0,0
SKU-27950000,Feb,2023,0,0
SKU-27960000,Feb,2023,0,0
SKU-27970000,Feb,2023,0,0
SKU-27980001,Feb,2023,0,0
SKU-27990000,Feb,2023,0,0
SKU-28000000,Feb,2023,0,0
SKU-28010001,Feb,2023,0,0
SKU-28020000,Feb,2023,0,0
SKU-28030000,Feb,2023,0,0
SKU-28040001,Feb,2023,0,0
SKU-28050000,Feb,2023,0,0
SKU-28060001,Feb,2023,0,0
SKU-28070000,Feb,2023,0,0
SKU-28080000,Feb,2023,0,0
SKU-28090001,Feb,2023,0,0
SKU-28100001,Feb,2023,0,0
SKU-28110000,Feb,2023,0,0
SKU-28120001,Feb,2023,0,0
SKU-28130000,Feb,2023,0,0
SKU-28140000,Feb,2023,0,0
SKU-28150000,Feb,2023,0,0
SKU-28160001,Feb,2023,0,0
SKU-28170000,Feb,2023,0,0
SKU-30000,Mar,2023,449,18927
SKU-40000,Mar,2023,74,13720
SKU-50000,Mar,2023,286,18626
SKU-60000,Mar,2023,1405,11855
SKU-70001,Mar,2023,5,39
SKU-80000,Mar,2023,273,14641
SKU-90000,Mar,2023,25,14794
SKU-100000,Mar,2023,412,3165
SKU-110000,Mar,2023,157,12182
SKU-120001,Mar,2023,116,16424
SKU-130000,Mar,2023,97,13135
SKU-140000,Mar,2023,316,13304
SKU-150001,Mar,2023,130,10289
SKU-160001,Mar,2023,0,0
SKU-170000,Mar,2023,198,11164
SKU-180001,Mar,2023,130,9811
SKU-190000,Mar,2023,42,6488
SKU-200000,Mar,2023,124,5978
SKU-210001,Mar,2023,99,7465
SKU-220000,Mar,2023,938,7008
SKU-230001,Mar,2023,27,5425
SKU-240001,Mar,2023,239,6965
SKU-250001,Mar,2023,258,5945
SKU-260001,Mar,2023,718,5807
SKU-270001,Mar,2023,523,4981
SKU-280000,Mar,2023,49,4151
SKU-290000,Mar,2023,103,5080
SKU-300000,Mar,2023,68,6529
SKU-310000,Mar,2023,57,4641
SKU-320000,Mar,2023,0,0
SKU-330001,Mar,2023,0,0
SKU-340001,Mar,2023,120,7469
SKU-350001,Mar,2023,21,5199
SKU-360000,Mar,2023,41,5037
SKU-370000,Mar,2023,62,4528
SKU-380000,Mar,2023,467,7371
SKU-390001,Mar,2023,226,7746
SKU-400001,Mar,2023,53,6330
SKU-410001,Mar,2023,178,4354
SKU-420001,Mar,2023,140,3906
SKU-430001,Mar,2023,78,5281
SKU-440001,Mar,2023,76,4863
SKU-450001,Mar,2023,226,5489
SKU-460000,Mar,2023,37,4154
SKU-470001,Mar,2023,138,5295
SKU-480001,Mar,2023,22,3674
SKU-490000,Mar,2023,227,6604
SKU-500000,Mar,2023,19,3134
SKU-510000,Mar,2023,124,4520
SKU-520001,Mar,2023,142,2545
SKU-530000,Mar,2023,25,4201
SKU-540001,Mar,2023,147,2676
SKU-550000,Mar,2023,29,4970
SKU-560001,Mar,2023,20,3598
SKU-570000,Mar,2023,37,2587
SKU-580000,Mar,2023,22,2488
SKU-590000,Mar,2023,43,3510
SKU-600001,Mar,2023,142,2989
SKU-610001,Mar,2023,100,3900
SKU-620001,Mar,2023,20,3753
SKU-630000,Mar,2023,109,3809
SKU-640001,Mar,2023,32,4972
SKU-650001,Mar,2023,277,3242
SKU-660001,Mar,2023,78,2907
SKU-670000,Mar,2023,31,3781
SKU-680001,Mar,2023,0,0
SKU-690001,Mar,2023,124,4706
SKU-700001,Mar,2023,259,2922
SKU-710001,Mar,2023,67,3212
SKU-720000,Mar,2023,9,1274
SKU-730000,Mar,2023,45,3390
SKU-740001,Mar,2023,204,2654
SKU-750000,Mar,2023,329,2717
SKU-760000,Mar,2023,70,3457
SKU-770001,Mar,2023,35,2205
SKU-780000,Mar,2023,63,3056
SKU-790000,Mar,2023,411,7249
SKU-800000,Mar,2023,56,4203
SKU-810000,Mar,2023,6,2720
SKU-820000,Mar,2023,58,2781
SKU-830001,Mar,2023,0,0
SKU-840001,Mar,2023,395,7817
SKU-850000,Mar,2023,216,2758
SKU-860001,Mar,2023,52,4533
SKU-870000,Mar,2023,154,4036
SKU-880000,Mar,2023,53,2188
SKU-890000,Mar,2023,113,2014
SKU-900000,Mar,2023,89,3338
SKU-910001,Mar,2023,47,3209
SKU-920001,Mar,2023,76,2677
SKU-930000,Mar,2023,74,2336
SKU-940000,Mar,2023,38,2438
SKU-950001,Mar,2023,24,1510
SKU-960000,Mar,2023,36,3535
SKU-970000,Mar,2023,17,2974
SKU-980000,Mar,2023,0,0
SKU-990000,Mar,2023,75,2897
SKU-1000000,Mar,2023,42,2702
SKU-1010001,Mar,2023,203,2558
SKU-1020001,Mar,2023,59,1403
SKU-1030000,Mar,2023,72,2668
SKU-1040001,Mar,2023,11,2931
SKU-1050001,Mar,2023,12,1686
SKU-1060000,Mar,2023,44,1700
SKU-1070001,Mar,2023,76,2187
SKU-1080000,Mar,2023,14,1502
SKU-1090001,Mar,2023,10,2088
SKU-1100000,Mar,2023,30,1219
SKU-1110001,Mar,2023,29,3023
SKU-1120001,Mar,2023,59,3327
SKU-1130000,Mar,2023,43,2957
SKU-1140001,Mar,2023,11,1523
SKU-1150000,Mar,2023,35,3267
SKU-1160001,Mar,2023,92,3537
SKU-1170000,Mar,2023,71,2350
SKU-1180001,Mar,2023,24,2290
SKU-1190000,Mar,2023,27,2415
SKU-1200001,Mar,2023,77,1192
SKU-1210001,Mar,2023,45,2066
SKU-1220001,Mar,2023,249,2672
SKU-1230000,Mar,2023,27,2041
SKU-1240000,Mar,2023,26,2936
SKU-1250000,Mar,2023,33,3199
SKU-1260000,Mar,2023,38,2528
SKU-1270001,Mar,2023,35,2087
